location,Базель,Базель,Базель,Базель
lat,47.54694,47.54694,47.54694,47.54694
lon,7.56892,7.56892,7.56892,7.56892
asl,283.697,283.697,283.697,283.697
variable,Temperature,Relative Humidity,Wind Speed,Wind Direction
unit,°C,%,km/h,°
level,2 m elevation corrected,2 m,10 m,10 m
resolution,hourly,hourly,hourly,hourly
aggregation,None,None,None,None
timestamp,Базель Temperature [2 m elevation corrected],Базель Relative Humidity [2 m],Базель Wind Speed [10 m],Базель Wind Direction [10 m]
20220401T0400,3.5805285,82.0,12.661564,284.82648
20220401T0500,3.6105285,87.0,10.948973,279.46234
20220401T0600,3.6905286,84.0,12.979984,289.44003
20220401T0700,3.5005286,83.0,14.982228,305.2176
20220401T0800,3.3805285,86.0,13.979872,304.50854
20220401T0900,3.4305286,85.0,16.263872,297.69946
20220401T1000,3.5305285,84.0,19.721298,291.41296
20220401T1100,3.5605285,83.0,22.862123,296.16156
20220401T1200,3.9705286,82.0,18.681883,295.08362
20220401T1300,3.4505286,87.0,16.323528,311.42368
20220401T1400,3.4605286,86.0,17.477621,302.38068
20220401T1500,3.8005285,84.0,18.792551,290.17065
20220401T1600,4.040529,83.0,19.770523,280.4915
20220401T1700,4.000529,85.0,16.78156,292.71442
20220401T1800,3.5705285,89.0,17.418196,341.9395
20220401T1900,2.6105285,90.0,17.399586,335.55603
20220401T2000,1.8605287,92.0,19.137648,343.61047
20220401T2100,1.2605287,93.0,17.654686,343.41266
20220401T2200,1.0705286,93.0,17.518356,350.5377
20220401T2300,0.8805287,93.0,15.256526,340.70996
20220402T0000,0.8205287,93.0,13.089354,328.49573
20220402T0100,0.86052865,94.0,13.684735,324.63754
20220402T0200,0.7705287,94.0,18.214718,341.56506
20220402T0300,0.59052867,94.0,22.81957,353.65985
20220402T0400,0.79052866,94.0,31.129074,354.0257
20220402T0500,0.41052866,94.0,42.48,360.0
20220402T0600,0.98052865,90.0,41.741375,14.995071
20220402T0700,0.44052866,92.0,39.061245,9.549133
20220402T0800,1.7205287,78.0,42.366966,24.605118
20220402T0900,2.6605287,69.0,40.946735,29.49495
20220402T1000,2.9205287,63.0,39.763298,31.67546
20220402T1100,2.9505286,66.0,37.212578,24.581573
20220402T1200,3.0005286,67.0,38.575474,22.49646
20220402T1300,4.0105286,67.0,33.709534,19.983109
20220402T1400,3.9705286,68.0,35.97479,18.072311
20220402T1500,3.9005284,67.0,36.551968,17.1857
20220402T1600,3.7305286,67.0,36.44722,16.64505
20220402T1700,3.5105286,69.0,35.29102,18.434952
20220402T1800,3.2505286,70.0,31.311722,19.476578
20220402T1900,2.8305285,73.0,25.959969,19.440033
20220402T2000,2.3405285,82.0,21.41319,16.60698
20220402T2100,1.8605287,88.0,15.5843,6.6325073
20220402T2200,1.4905287,91.0,12.783802,350.27243
20220402T2300,1.2005286,92.0,12.413476,343.1416
20220403T0000,1.1105287,91.0,8.891344,338.6294
20220403T0100,1.4605286,90.0,4.0249224,333.43497
20220403T0200,2.2705286,85.0,0.8049845,296.56506
20220403T0300,1.0305287,89.0,2.16,270.0
20220403T0400,1.0305287,87.0,4.510787,298.61047
20220403T0500,0.7705287,89.0,4.198285,329.03625
20220403T0600,0.070528656,93.0,6.8399997,360.0
20220403T0700,0.14052865,86.0,9.0,360.0
20220403T0800,0.93052864,78.0,10.587917,342.18112
20220403T0900,1.9605286,73.0,9.83268,336.25052
20220403T1000,3.8205285,66.0,7.5599995,360.0
20220403T1100,5.5105286,56.0,9.220499,38.659805
20220403T1200,6.6505284,40.0,15.696165,53.392914
20220403T1300,6.6805286,45.0,11.019764,51.632507
20220403T1400,7.3305287,42.0,13.217443,60.64225
20220403T1500,7.5905285,40.0,14.48972,63.43495
20220403T1600,7.7305284,39.0,14.88242,57.847702
20220403T1700,7.5005283,39.0,13.479583,55.885513
20220403T1800,7.1505284,40.0,11.525623,51.34018
20220403T1900,6.4305286,42.0,10.587918,35.311203
20220403T2000,5.790529,48.0,8.587338,33.023865
20220403T2100,5.2505283,53.0,8.217153,61.18921
20220403T2200,4.2605286,54.0,7.6367526,81.869896
20220403T2300,1.9505286,62.0,5.3517847,137.72632
20220404T0000,0.43052867,68.0,6.130579,183.36646
20220404T0100,-0.009471342,69.0,2.8799999,180.0
20220404T0200,-0.33947134,71.0,2.968636,104.03624
20220404T0300,-0.56947136,72.0,3.7585104,106.69924
20220404T0400,-0.6094713,71.0,1.2979984,123.69006
20220404T0500,-0.5394713,70.0,1.8,180.0
20220404T0600,-0.44947132,69.0,2.2768397,198.43495
20220404T0700,0.35052866,65.0,2.16,180.0
20220404T0800,1.9205287,58.0,1.5273507,225.0
20220404T0900,3.5705285,50.0,3.6179552,264.28943
20220404T1000,5.8105288,39.0,7.92,270.0
20220404T1100,7.3205285,32.0,13.32,270.0
20220404T1200,8.410529,30.0,17.673029,266.49646
20220404T1300,8.620529,39.0,16.394829,261.1582
20220404T1400,9.440529,36.0,20.519999,270.0
20220404T1500,9.860529,33.0,23.042812,269.10483
20220404T1600,10.030529,32.0,24.84,270.0
20220404T1700,9.900529,31.0,24.84,270.0
20220404T1800,9.320529,33.0,22.682856,270.9094
20220404T1900,8.410529,37.0,18.0,270.0
20220404T2000,7.8905287,39.0,16.700275,262.5686
20220404T2100,7.540529,42.0,18.161278,256.23923
20220404T2200,7.2805285,42.0,21.461555,247.30621
20220404T2300,7.1305285,44.0,19.255793,249.1932
20220405T0000,7.0305285,46.0,17.193533,250.42688
20220405T0100,6.9605284,47.0,16.92383,246.16125
20220405T0200,6.9805284,47.0,17.22742,243.97041
20220405T0300,6.8605285,50.0,15.629971,241.07358
20220405T0400,6.790529,51.0,15.141414,241.60698
20220405T0500,6.7805285,52.0,14.336861,241.50436
20220405T0600,6.790529,53.0,13.849477,242.10274
20220405T0700,7.3805285,52.0,16.746773,244.53665
20220405T0800,8.470529,52.0,21.868332,249.77515
20220405T0900,9.600529,53.0,24.36325,251.0296
20220405T1000,10.830529,54.0,24.482647,252.89728
20220405T1100,12.030529,53.0,24.858253,259.992
20220405T1200,12.630529,54.0,24.863468,267.51044
20220405T1300,12.540529,57.0,21.986542,272.81555
20220405T1400,13.480529,56.0,22.007162,273.75174
20220405T1500,14.0505295,56.0,22.668568,280.0607
20220405T1600,14.170529,58.0,21.479666,283.57043
20220405T1700,14.040529,59.0,20.176065,285.5241
20220405T1800,13.640529,62.0,18.0,286.2602
20220405T1900,12.420529,67.0,12.864649,287.92792
20220405T2000,11.020529,73.0,8.669949,274.76364
20220405T2100,10.420529,75.0,7.145796,229.08562
20220405T2200,9.930529,76.0,7.42159,219.09386
20220405T2300,9.580529,77.0,6.618519,225.0
20220406T0000,8.910529,79.0,6.3690495,222.7094
20220406T0100,7.2605286,85.0,7.386582,223.02507
20220406T0200,6.2305284,86.0,9.028754,203.49857
20220406T0300,5.8305287,85.0,8.905908,194.03624
20220406T0400,5.6205287,86.0,8.350138,187.43141
20220406T0500,6.6805286,86.0,6.725354,195.52411
20220406T0600,7.3105288,87.0,5.8048253,209.74489
20220406T0700,8.130529,85.0,6.4096174,218.15723
20220406T0800,9.790529,76.0,12.4811535,236.7683
20220406T0900,11.620529,66.0,12.181625,251.0296
20220406T1000,13.230529,61.0,12.24,270.0
20220406T1100,14.3005295,58.0,16.24394,282.80426
20220406T1200,14.640529,58.0,18.59845,284.57422
20220406T1300,14.010529,61.0,16.327497,284.03625
20220406T1400,14.060529,62.0,19.483284,286.09082
20220406T1500,14.650529,54.0,24.648829,276.70984
20220406T1600,14.510529,57.0,21.2522,268.05853
20220406T1700,14.670529,55.0,20.774214,261.02737
20220406T1800,14.5505295,52.0,18.998314,260.1807
20220406T1900,13.610529,56.0,14.205182,261.25385
20220406T2000,12.770529,63.0,18.079027,257.34744
20220406T2100,12.260529,68.0,20.49156,251.56506
20220406T2200,11.610529,74.0,22.45315,257.96942
20220406T2300,10.960529,74.0,22.077717,245.94266
20220407T0000,10.180529,71.0,19.969458,242.04904
20220407T0100,10.200529,80.0,23.157824,258.3407
20220407T0200,9.680529,77.0,27.44749,253.22878
20220407T0300,9.000529,74.0,25.809765,247.01129
20220407T0400,8.950529,74.0,24.014996,246.12473
20220407T0500,8.860529,74.0,23.510508,244.61209
20220407T0600,9.260529,71.0,24.20314,239.62088
20220407T0700,10.080529,67.0,26.178707,238.49574
20220407T0800,10.820529,65.0,31.303444,239.60127
20220407T0900,11.500529,64.0,32.730316,240.33328
20220407T1000,13.360529,55.0,36.145504,236.78476
20220407T1100,14.500529,52.0,42.192245,244.74684
20220407T1200,14.060529,50.0,49.266098,243.06049
20220407T1300,14.600529,52.0,46.928593,235.94421
20220407T1400,13.340529,60.0,44.784927,233.49857
20220407T1500,12.680529,63.0,48.63332,231.009
20220407T1600,13.710529,59.0,44.360413,234.24612
20220407T1700,14.790529,58.0,43.434864,236.83678
20220407T1800,14.450529,59.0,43.157978,242.15242
20220407T1900,13.790529,62.0,41.26831,246.34201
20220407T2000,13.230529,66.0,38.706276,251.56506
20220407T2100,12.780529,73.0,38.85666,256.6075
20220407T2200,12.040529,78.0,40.24922,259.69516
20220407T2300,11.600529,78.0,35.463196,264.17368
20220408T0000,11.200529,79.0,30.903435,261.9643
20220408T0100,11.130529,77.0,36.217144,263.72272
20220408T0200,10.510529,83.0,23.499481,275.2739
20220408T0300,10.360529,81.0,26.28986,268.43063
20220408T0400,10.220529,81.0,24.933735,265.03027
20220408T0500,9.680529,85.0,18.947083,284.3003
20220408T0600,8.030529,92.0,14.689588,323.97263
20220408T0700,6.9505286,86.0,12.387348,305.5377
20220408T0800,7.2805285,84.0,11.090103,305.7539
20220408T0900,7.5305285,85.0,4.896529,287.10272
20220408T1000,8.900529,84.0,1.609969,296.56506
20220408T1100,10.810529,82.0,6.638072,282.5288
20220408T1200,13.420529,67.0,14.84318,230.90614
20220408T1300,14.200529,62.0,42.402134,246.48206
20220408T1400,15.0505295,60.0,47.532272,248.6821
20220408T1500,13.130529,68.0,44.72411,247.77039
20220408T1600,11.660529,72.0,40.641754,235.46535
20220408T1700,12.170529,71.0,33.89549,239.34933
20220408T1800,13.060529,72.0,28.503725,242.14035
20220408T1900,12.470529,67.0,32.688713,244.56378
20220408T2000,11.620529,67.0,27.169865,237.99463
20220408T2100,12.180529,65.0,29.162222,241.2202
20220408T2200,11.880529,62.0,37.35683,242.44719
20220408T2300,11.250529,63.0,42.785507,239.11893
20220409T0000,10.350529,66.0,45.929283,236.18538
20220409T0100,9.470529,71.0,42.73702,235.64062
20220409T0200,9.140529,77.0,34.606842,267.01855
20220409T0300,2.4405286,87.0,33.326744,333.71173
20220409T0400,1.2105286,93.0,28.555965,303.69006
20220409T0500,1.1605287,93.0,26.576681,298.30078
20220409T0600,1.8805287,91.0,23.4,270.0
20220409T0700,3.0305285,88.0,32.839024,282.66507
20220409T0800,4.1205287,75.0,28.51282,307.30396
20220409T0900,4.8305287,69.0,24.567198,304.8545
20220409T1000,5.3805285,64.0,24.162947,294.65588
20220409T1100,6.1005287,59.0,23.664352,283.1906
20220409T1200,7.2505283,54.0,24.884306,284.23727
20220409T1300,9.220529,42.0,17.84816,311.72952
20220409T1400,9.810529,38.0,16.981165,302.00537
20220409T1500,9.360529,41.0,19.592731,290.43283
20220409T1600,8.960529,46.0,24.280659,285.47864
20220409T1700,7.9805284,55.0,29.519999,282.6804
20220409T1800,7.9405284,56.0,26.717722,284.03625
20220409T1900,7.0805287,64.0,23.023119,279.90417
20220409T2000,5.3505287,75.0,20.008356,261.72412
20220409T2100,4.290529,81.0,19.353138,251.56506
20220409T2200,4.4505286,80.0,18.345877,254.0546
20220409T2300,4.0305285,81.0,18.345877,254.0546
20220410T0000,4.3005285,81.0,16.75064,261.34747
20220410T0100,3.7105286,85.0,17.518356,260.5377
20220410T0200,3.0405285,87.0,16.645864,248.4287
20220410T0300,2.3305285,89.0,15.876775,237.0306
20220410T0400,1.7105286,88.0,16.08761,229.53778
20220410T0500,1.4705287,85.0,15.7908325,223.15239
20220410T0600,1.3305286,87.0,14.512064,223.99492
20220410T0700,2.6405284,79.0,11.480557,228.81409
20220410T0800,5.4405284,73.0,9.422101,276.58194
20220410T0900,6.8605285,60.0,11.928989,275.19443
20220410T1000,8.190529,50.0,10.594036,279.7824
20220410T1100,10.010529,43.0,8.473393,282.26477
20220410T1200,11.570529,38.0,6.9527545,291.2505
20220410T1300,10.770529,42.0,5.315336,331.69925
20220410T1400,11.370529,39.0,4.0249224,349.69516
20220410T1500,11.650529,37.0,2.8799999,360.0
20220410T1600,11.850529,36.0,3.9763298,5.194412
20220410T1700,11.8005295,35.0,5.5887027,14.931412
20220410T1800,11.390529,35.0,6.12,28.07248
20220410T1900,10.5505295,38.0,6.989936,34.508514
20220410T2000,9.860529,40.0,6.2145634,79.99202
20220410T2100,7.9605284,48.0,8.78872,124.99202
20220410T2200,5.790529,58.0,8.714677,128.29016
20220410T2300,4.5905285,64.0,8.435069,129.80557
20220411T0000,3.9305286,63.0,10.1887,122.00538
20220411T0100,3.6605287,60.0,12.55879,117.29957
20220411T0200,3.0005286,66.0,13.217443,119.35774
20220411T0300,3.2905285,66.0,15.2947035,116.56505
20220411T0400,3.5805285,64.0,17.068707,117.64597
20220411T0500,3.1905286,61.0,16.434305,118.81079
20220411T0600,2.3005285,62.0,15.277749,124.43899
20220411T0700,3.6105285,58.0,15.315873,119.577835
20220411T0800,6.2805285,50.0,17.654688,110.282555
20220411T0900,8.880529,42.0,18.214718,108.434944
20220411T1000,11.530529,37.0,18.448023,107.020515
20220411T1100,13.560529,33.0,17.208603,105.78075
20220411T1200,15.200529,30.0,14.973576,99.68878
20220411T1300,16.430529,35.0,15.629972,97.943474
20220411T1400,17.70053,33.0,15.226764,96.78896
20220411T1500,18.48053,32.0,16.65754,96.203445
20220411T1600,19.000528,32.0,16.299694,96.34019
20220411T1700,19.190529,33.0,16.09969,100.30484
20220411T1800,18.89053,35.0,14.84318,112.83366
20220411T1900,17.06053,40.0,12.904882,112.98871
20220411T2000,13.760529,58.0,13.363711,117.255325
20220411T2100,11.580529,64.0,12.031756,128.92754
20220411T2200,11.3005295,50.0,11.720751,132.51044
20220411T2300,10.830529,43.0,10.97262,138.9909
20220412T0000,10.890529,38.0,10.739832,129.55966
20220412T0100,10.950529,42.0,11.525623,128.6598
20220412T0200,10.240529,42.0,11.983188,122.73523
20220412T0300,8.340529,50.0,12.682018,124.592285
20220412T0400,7.3505287,59.0,13.70839,119.9315
20220412T0500,6.2805285,66.0,14.689588,126.027374
20220412T0600,6.4005284,64.0,14.021525,131.87787
20220412T0700,8.170529,61.0,13.896187,126.57303
20220412T0800,11.270529,55.0,16.75064,118.21736
20220412T0900,14.010529,48.0,18.204042,114.53772
20220412T1000,16.54053,43.0,17.709658,116.56505
20220412T1100,18.81053,39.0,16.267857,114.86369
20220412T1200,20.64053,35.0,17.58481,112.89055
20220412T1300,21.55053,34.0,10.829959,105.42216
20220412T1400,22.920528,32.0,14.458382,108.886086
20220412T1500,23.72053,32.0,18.193361,117.072075
20220412T1600,24.020529,31.0,18.0,126.869896
20220412T1700,23.500528,34.0,16.418526,127.874985
20220412T1800,22.47053,39.0,14.512064,119.74488
20220412T1900,20.63053,44.0,13.37825,113.80594
20220412T2000,18.760529,54.0,11.435313,118.17859
20220412T2100,17.500528,60.0,9.290511,125.537674
20220412T2200,16.770529,64.0,5.95906,154.98311
20220412T2300,16.88053,57.0,7.24486,206.56505
20220413T0000,15.960529,44.0,9.983106,244.359
20220413T0100,15.630529,45.0,10.105681,265.91437
20220413T0200,15.490529,46.0,5.5887027,255.06857
20220413T0300,15.540529,48.0,2.8799999,180.0
20220413T0400,15.270529,49.0,3.219938,153.43495
20220413T0500,14.590529,51.0,5.771239,176.42366
20220413T0600,13.740529,54.0,7.5685663,182.72632
20220413T0700,13.470529,59.0,6.519877,186.3402
20220413T0800,15.420529,54.0,8.64,270.0
20220413T0900,17.23053,37.0,13.797912,277.49585
20220413T1000,18.690529,37.0,12.074766,280.30487
20220413T1100,20.170528,35.0,11.090103,283.13403
20220413T1200,21.46053,34.0,8.049845,296.56506
20220413T1300,22.07053,37.0,9.673221,315.0
20220413T1400,22.610529,40.0,8.707237,330.25513
20220413T1500,23.000528,43.0,8.557102,337.75098
20220413T1600,23.13053,46.0,11.631956,338.1986
20220413T1700,22.95053,45.0,13.009903,345.57922
20220413T1800,22.430529,48.0,10.948973,350.5377
20220413T1900,21.21053,54.0,10.009036,322.3058
20220413T2000,19.610529,59.0,9.931042,316.4688
20220413T2100,18.350529,63.0,8.669949,311.63354
20220413T2200,16.940529,68.0,9.0645685,276.84277
20220413T2300,16.29053,64.0,8.28,270.0
20220414T0000,16.350529,61.0,7.342588,281.30994
20220414T0100,15.020529,64.0,6.489992,289.44003
20220414T0200,14.810529,66.0,5.0528407,265.91437
20220414T0300,15.010529,67.0,4.32,270.0
20220414T0400,14.500529,72.0,4.6938257,302.4712
20220414T0500,13.830529,76.0,5.692099,304.69516
20220414T0600,13.690529,79.0,6.0347,287.35403
20220414T0700,14.140529,81.0,6.830519,288.43497
20220414T0800,15.430529,80.0,8.0899935,302.27563
20220414T0900,15.990529,79.0,9.957108,310.60132
20220414T1000,17.420528,74.0,13.479583,325.88556
20220414T1100,18.260529,70.0,17.10284,329.65674
20220414T1200,17.81053,73.0,22.59699,329.34933
20220414T1300,17.47053,73.0,13.0447235,332.02054
20220414T1400,17.54053,73.0,13.217443,330.64227
20220414T1500,17.930529,72.0,13.70839,330.06848
20220414T1600,17.88053,72.0,15.7908325,335.77228
20220414T1700,18.13053,70.0,17.654686,343.41266
20220414T1800,17.64053,72.0,15.978486,345.6507
20220414T1900,16.70053,77.0,12.303366,339.44397
20220414T2000,15.3005295,84.0,10.514218,321.95297
20220414T2100,14.610529,85.0,7.7043357,307.40536
20220414T2200,14.160529,86.0,5.2416787,285.9454
20220414T2300,13.730529,88.0,3.6179552,275.7106
20220415T0000,12.980529,91.0,1.9386592,291.8014
20220415T0100,12.220529,95.0,2.16,270.0
20220415T0200,11.880529,96.0,3.5455887,246.0375
20220415T0300,11.740529,96.0,3.8773184,248.1986
20220415T0400,11.910529,96.0,2.6208394,254.0546
20220415T0500,11.960529,96.0,1.8,270.0
20220415T0600,11.850529,96.0,1.8,270.0
20220415T0700,12.220529,95.0,2.4149535,296.56506
20220415T0800,12.720529,93.0,3.0758414,339.44397
20220415T0900,13.790529,88.0,4.6800003,337.38013
20220415T1000,15.620529,81.0,4.5536795,341.56506
20220415T1100,16.910528,72.0,3.9763298,354.8056
20220415T1200,18.37053,61.0,6.12,360.0
20220415T1300,17.71053,66.0,5.771239,356.42368
20220415T1400,19.090528,57.0,5.771239,356.42368
20220415T1500,20.020529,50.0,8.64,360.0
20220415T1600,20.360529,46.0,10.948973,9.462311
20220415T1700,20.23053,46.0,13.627795,12.200455
20220415T1800,19.72053,47.0,13.1041975,15.945404
20220415T1900,18.45053,52.0,11.367109,10.954056
20220415T2000,15.560529,63.0,10.739833,13.570435
20220415T2100,13.680529,69.0,6.2145634,10.00798
20220415T2200,12.430529,76.0,1.8,180.0
20220415T2300,12.390529,75.0,4.32,180.0
20220416T0000,12.8005295,72.0,1.1384199,251.56506
20220416T0100,11.990529,76.0,4.32,360.0
20220416T0200,11.190529,82.0,3.8773184,21.801407
20220416T0300,10.150529,86.0,2.4149535,63.43495
20220416T0400,8.330529,94.0,3.6,323.13013
20220416T0500,7.3305287,95.0,4.5536795,288.43497
20220416T0600,7.3805285,94.0,3.6,270.0
20220416T0700,7.4805284,93.0,4.0249224,296.56506
20220416T0800,8.060529,90.0,5.634891,333.43497
20220416T0900,9.130529,85.0,5.937272,345.96375
20220416T1000,10.630529,81.0,5.3999996,360.0
20220416T1100,13.840529,68.0,5.8048253,7.125
20220416T1200,15.480529,60.0,6.989936,34.508514
20220416T1300,17.170528,44.0,14.05845,87.06432
20220416T1400,17.340528,40.0,23.051247,91.7899
20220416T1500,17.080528,42.0,23.78453,92.60256
20220416T1600,16.90053,43.0,25.210283,91.63657
20220416T1700,16.330528,44.0,25.60053,93.224525
20220416T1800,15.130529,45.0,27.117346,95.33215
20220416T1900,13.330529,49.0,25.364037,96.5198
20220416T2000,11.720529,53.0,17.654688,92.33731
20220416T2100,10.180529,57.0,10.823973,86.18592
20220416T2200,8.900529,61.0,7.10031,59.534447
20220416T2300,8.220529,60.0,7.628263,70.70995
20220417T0000,7.6405287,49.0,10.1376915,83.8845
20220417T0100,6.7805285,45.0,9.72,89.99999
20220417T0200,5.8705287,49.0,6.4799995,89.99999
20220417T0300,4.8905287,55.0,2.5455842,81.869896
20220417T0400,3.5205286,64.0,0.71999997,180.0
20220417T0500,2.7705286,66.0,1.2979984,213.69006
20220417T0600,2.0805285,69.0,1.609969,206.56505
20220417T0700,2.9205287,67.0,1.609969,333.43497
20220417T0800,5.0605288,62.0,4.39436,55.007973
20220417T0900,9.420529,41.0,8.854829,63.43495
20220417T1000,12.600529,30.0,10.990322,58.392494
20220417T1100,14.720529,25.0,11.681987,56.30993
20220417T1200,16.38053,20.0,13.661038,71.56504
20220417T1300,17.430529,22.0,17.377226,76.827446
20220417T1400,17.850529,21.0,20.240196,84.897835
20220417T1500,18.170528,22.0,21.26744,87.08916
20220417T1600,17.73053,23.0,23.042812,90.89517
20220417T1700,16.920528,24.0,23.42491,92.64253
20220417T1800,15.540529,28.0,23.219301,97.125015
20220417T1900,13.790529,33.0,18.888851,97.666794
20220417T2000,11.720529,40.0,15.226764,96.78896
20220417T2100,9.820529,45.0,12.496719,101.63363
20220417T2200,8.460529,48.0,11.298495,112.47943
20220417T2300,7.2505283,52.0,9.693296,111.80141
20220418T0000,5.9305286,57.0,6.9247384,117.89726
20220418T0100,4.8805285,61.0,5.495161,121.6075
20220418T0200,3.9205287,65.0,4.8433046,138.01279
20220418T0300,3.0105286,68.0,4.6102495,141.34018
20220418T0400,2.4805286,69.0,4.6800003,157.38013
20220418T0500,2.2705286,69.0,5.634891,153.43495
20220418T0600,2.2505286,68.0,6.9527545,158.7495
20220418T0700,4.000529,61.0,6.618519,135.0
20220418T0800,6.7005286,54.0,7.42159,104.03624
20220418T0900,10.030529,47.0,10.086427,87.95459
20220418T1000,13.040529,37.0,12.620554,86.72951
20220418T1100,14.720529,30.0,14.417988,87.137596
20220418T1200,16.07053,29.0,11.165805,69.22774
20220418T1300,16.47053,36.0,6.489992,33.690063
20220418T1400,17.07053,37.0,6.8399997,360.0
20220418T1500,17.37053,39.0,7.5685663,357.2737
20220418T1600,17.530529,40.0,7.5685663,2.7262878
20220418T1700,17.580528,40.0,7.2,360.0
20220418T1800,17.29053,40.0,7.5599995,360.0
20220418T1900,16.440529,43.0,5.4119864,356.18594
20220418T2000,15.270529,47.0,2.6208394,344.0546
20220418T2100,13.950529,52.0,1.835647,168.69006
